name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
Greedent,Yokubarisu,ヨクバリス,#820,50,50,Greedy Pokémon,Normal,,24,0.6,13.2,6.0,120,95,95,55,75,20,2 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Rookidee,Kokogara,ココガラ,#821,50,50,Tiny Bird Pokémon,Flying,,8,0.2,4.0,1.8,38,47,35,33,35,57,1 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Corvisquire,Aogarasu,アオガラス,#822,50,50,Raven Pokémon,Flying,,31,0.8,35.3,16.0,68,67,55,43,55,77,2 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Corviknight,Armorga,アーマーガア,#823,50,50,Raven Pokémon,Flying,Steel,87,2.2,165.3,75.0,98,87,105,53,85,67,3 Defense Point(s),0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
,,,#824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chewtle,Kamukame,カムカメ,#833,50,50,Snapping Pokémon,Water,,12,0.3,18.7,8.5,50,64,50,38,38,44,1 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Drednaw,Kajiragame,カジリガメ,#834,50,50,Bite Pokémon,Water,Rock,39,1.0,254.6,115.5,90,115,90,48,68,74,2 Attack Point(s),0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,#835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolycoly,Tandon,タンドン,#837,50,50,Coal Pokémon,Rock,,12,0.3,26.5,12.0,30,40,50,40,50,30,1 Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Carkol,Troggon,トロッゴン,#838,50,50,Coal Pokémon,Rock,Fire,43,1.1,172.0,78.0,80,60,90,60,70,50,2 Defense Point(s),0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
Coalossal,Sekitanzan,セキタンザン,#839,50,50,Coal Pokémon,Rock,Fire,110,2.8,684.5,310.5,110,80,120,80,90,30,3 Defense Point(s),0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
Applin,Kajitchu,カジッチュ,#840,50,50,Apple Core Pokémon,Grass,Dragon,8,0.2,1.1,0.5,40,40,80,40,40,20,1 Defense Point(s),1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
Flapple,Appryu,アップリュー,#841,50,50,Apple Wing Pokémon,Grass,Dragon,12,0.3,2.2,1.0,70,110,80,95,60,70,2 Attack Point(s),1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
Appletun,Tarupple,タルップル,#842,50,50,Apple Nectar Pokémon,Grass,Dragon,16,0.4,28.7,13.0,110,85,80,100,80,30,2 HP Point(s),1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
Silicobra,Snahebi,スナヘビ,#843,50,50,Sand Snake Pokémon,Ground,,87,2.2,16.8,7.6,52,57,75,35,50,46,1 Defense Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Sandaconda,Sadaija,サダイジャ,#844,50,50,Sand Snake Pokémon,Ground,,150,3.8,144.4,65.5,72,107,125,65,70,71,2 Defense Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Cramorant,Uu,ウッウ,#845,50,50,Gulp Pokémon,Flying,Water,31,0.8,39.7,18.0,70,85,55,85,95,85,2 Sp. Defense Point(s),1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Arrokuda,Sashikamasu,サシカマス,#846,50,50,Rush Pokémon,Water,,20,0.5,2.2,1.0,41,63,40,40,30,66,1 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Barraskewda,Kamasujoo,カマスジョー,#847,50,50,Skewer Pokémon,Water,,51,1.3,66.1,30.0,61,123,60,60,50,136,2 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Toxel,Elezun,エレズン,#848,50,50,Baby Pokémon,Electric,Poison,16,0.4,24.3,11.0,40,38,35,54,35,40,1 Sp. Attack Point(s),1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Toxtricity,Sutorinda,ストリンダー,#849,50,50,Punk Pokémon,Electric,Poison,63,1.6,88.2,40.0,75,98,70,114,70,75,2 Sp. Attack Point(s),1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
,,,#850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinistea,Yabacha,ヤバチャ,#854,,,Black Tea Pokémon,Ghost,,4,0.1,0.4,0.2,40,45,45,74,54,50,1 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Polteageist,Potdesu,ポットデス,#855,,,Black Tea Pokémon,Ghost,,8,0.2,0.9,0.4,60,65,65,134,114,70,2 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Hatenna,Miburimu,ミブリム,#856,0,100,Calm Pokémon,Psychic,,16,0.4,7.5,3.4,42,30,45,56,53,39,1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Hattrem,Teburiumu,テブリム,#857,0,100,Serene Pokémon,Psychic,,24,0.6,10.6,4.8,57,40,65,86,73,49,2 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Hatterene,Burimuon,ブリムオン,#858,0,100,Silent Pokémon,Psychic,Fairy,83,2.1,11.2,5.1,57,90,95,136,103,29,3 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
Impidimp,Berobar,ベロバー,#859,100,0,Wily Pokémon,Dark,Fairy,16,0.4,12.1,5.5,45,45,30,55,40,50,1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0
Morgrem,Gimoo,ギモー,#860,100,0,Devious Pokémon,Dark,Fairy,31,0.8,27.6,12.5,65,60,45,75,55,70,2 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0
Grimmsnarl,Ooronge,オーロンゲ,#861,100,0,Bulk Up Pokémon,Dark,Fairy,59,1.5,134.5,61.0,95,120,65,95,75,60,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0
,,,#862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perrserker,Nyaking,ニャイキング,#863,50,50,Viking Pokémon,Steel,,31,0.8,61.7,28.0,70,110,100,50,60,50,2 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
,,,#864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milcery,Mahomil,マホミル,#868,0,100,Cream Pokémon,Fairy,,8,0.2,0.7,0.3,45,40,40,50,61,34,1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Alcremie,Mahwhip,マホイップ,#869,0,100,Cream Pokémon,Fairy,,12,0.3,1.1,0.5,65,60,75,110,121,64,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Falinks,Tairetsu,タイレーツ,#870,,,Formation Pokémon,Fighting,,118,3.0,136.7,62.0,65,100,100,70,60,75,2 Attack Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Pincurchin,Bachinuni,バチンウニ,#871,50,50,Sea Urchin Pokémon,Electric,,12,0.3,2.2,1.0,48,101,95,91,85,15,2 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Snom,Yukihami,ユキハミ,#872,50,50,Worm Pokémon,Ice,Bug,12,0.3,8.4,3.8,30,25,35,45,30,20,1 Sp. Attack Point(s),1.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
Frosmoth,Mosnow,モスノウ,#873,50,50,Frost Moth Pokémon,Ice,Bug,51,1.3,92.6,42.0,70,65,60,125,90,65,2 Sp. Attack Point(s),1.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
Stonjourner,Ishihenjin,イシヘンジン,#874,50,50,Big Rock Pokémon,Rock,,98,2.5,1146.4,520.0,100,125,135,20,20,70,2 Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Eiscue,Kooripo,コオリッポ,#875,50,50,Penguin Pokémon,Ice,,55,1.4,196.2,89.0,75,80,110,65,90,50,2 Defense Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Indeedee,Iessan,イエッサン,#876,,,Emotion Pokémon,Psychic,Normal,35,0.9,61.7,28.0,60,65,55,105,95,95,Male2 Sp. Attack Point(s)Female2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
Morpeko,Morpeko,モルペコ,#877,50,50,Two-Sided Pokémon,Electric,Dark,12,0.3,6.6,3.0,58,95,58,70,58,97,2 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
Cufant,Zoudou,ゾウドウ,#878,50,50,Copperderm Pokémon,Steel,,47,1.2,220.5,100.0,72,80,49,40,49,40,1 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Copperajah,Daioudou,ダイオウドウ,#879,50,50,Copperderm Pokémon,Steel,,118,3.0,1433.0,650.0,122,130,69,80,69,30,2 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
,,,#880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duraludon,Duraludon,ジュラルドン,#884,50,50,Alloy Pokémon,Steel,Dragon,71,1.8,88.2,40.0,70,95,115,120,50,85,2 Sp. Attack Point(s),0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Dreepy,Drameshiya,ドラメシヤ,#885,50,50,Lingering Pokémon,Dragon,Ghost,20,0.5,4.4,2.0,28,60,30,40,30,82,1 Speed Point(s),0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
Drakloak,Dronochi,ドロンチ,#886,50,50,Caretaker Pokémon,Dragon,Ghost,55,1.4,24.3,11.0,68,80,50,60,50,102,2 Speed Point(s),0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
Dragapult,Drapult,ドラパルト,#887,50,50,Stealth Pokémon,Dragon,Ghost,118,3.0,110.2,50.0,88,120,75,100,75,142,3 Speed Point(s),0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
Zacian,Zacian,ザシアン,#888,,,Warrior Pokémon,Fairy,Fairy,110,2.8,242.5,110.0,92,120,115,80,115,138,3 Speed Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
Zamazenta,Zamazenta,ザマゼンタ,#889,,,Warrior Pokémon,Fighting,Fighting,114,2.9,463.0,210.0,92,120,115,80,115,138,3 Speed Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
Eternatus,Mugendaina,ムゲンダイナ,#890,,,Gigantic Pokémon,Poison,Dragon,787,20.0,2094.4,950.0,140,85,95,145,95,130,3 HP Point(s),1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
Kubfu,Dakuma,ダクマ,#891,88,12,Wushu Pokémon,Fighting,,24,0.6,26.5,12.0,60,90,60,53,50,72,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Urshifu,Uraosu,ウーラオス,#892,88,12,Wushu Pokémon,Fighting,Dark,75,1.9,231.5,105.0,100,130,100,63,60,97,3 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
Zarude,Zarude,ザルード,#893,,,Rogue Monkey Pokémon,Dark,Grass,71,1.8,154.3,70.0,105,120,105,70,95,105,3 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0
Regieleki,Regieleki,レジエレキ,#894,,,Electron Pokémon,Electric,,47,1.2,319.7,145.0,80,100,50,100,50,200,3 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Regidrago,Regidrago,レジドラゴ,#895,,,Dragon Orb Pokémon,Dragon,,83,2.1,440.9,200.0,200,100,50,100,50,80,3 HP Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Glastrier,Blizapos,ブリザポス,#896,,,Wild Horse Pokémon,Ice,,87,2.2,1763.7,800.0,100,145,130,65,110,30,3 Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Spectrier,Rayspos,レイスポス,#897,,,Swift Horse Pokémon,Ghost,,79,2.0,98.1,44.5,100,65,60,145,80,130,3 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Calyrex,Budrex,バドレックス,#898,,,King Pokémon (Calyrex)High King Pokémon (Rider),Psychic,Grass,43,1.1,17.0,7.7,100,80,80,80,80,80,3 HP Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
Wyrdeer,Ayashishi,アヤシシ,#899,50,50,Big Horn Pokémon,Normal,Psychic,71,1.8,209.7,95.1,103,105,72,105,75,65,1 Attack Point(s)1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
Kleavor,Basagiri,バサギリ,#900,50,50,Axe Pokémon,Bug,Rock,71,1.8,196.2,89.0,70,135,95,45,70,85,3 Attack Point(s),0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Ursaluna,Gachiguma,ガチグマ,#901,,,Peat Pokémon,Ground,Normal,94,2.4,639.3,290.0,130,140,105,45,80,50,3 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
Basculegion,Idaitou,イダイトウ,#902,,,Big Fish Pokémon,Water,Ghost,118,3.0,242.5,110.0,120,112,65,80,75,78,3 HP Point(s),0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
Sneasler,Oonyula,オオニューラ,#903,50,50,Free Climb Pokémon,Fighting,Poison,51,1.3,94.8,43.0,80,130,60,40,80,120,2 Attack Point(s),1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0
Overqwil,Hariman,ハリーマン,#904,50,50,Pin Cluster Pokémon,Dark,Poison,98,2.5,133.4,60.5,85,115,95,65,65,85,2 Attack Point(s),1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
Enamorus,Lovetoros,ラブトロス,#905,0,100,Love-Hate Pokémon,Fairy,Flying,63,1.6,105.8,48.0,74,115,70,135,80,106,3 Sp. Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0
Sprigatito,Nyahoja,ニャオハ,#906,88,12,Grass Cat Pokémon,Grass,,16,0.4,9.0,4.1,40,61,54,45,45,65,1 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Floragato,Nyarote,ニャローテ,#907,88,12,Grass Cat Pokémon,Grass,,35,0.9,26.9,12.2,61,80,63,60,63,83,2 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Meowscarada,Masquernya,マスカーニャ,#908,88,12,Magician Pokémon,Grass,Dark,59,1.5,68.8,31.2,76,110,70,81,70,123,3 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0
Fuecoco,Hogator,ホゲータ,#909,88,12,Fire Croc Pokémon,Fire,,16,0.4,21.6,9.8,67,45,59,63,40,36,1 HP Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Crocalor,Achigator,アチゲータ,#910,88,12,Fire Croc Pokémon,Fire,,39,1.0,67.7,30.7,81,55,78,90,58,49,2 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Skeledirge,Loudbone,ラウドボーン,#911,88,12,Singer Pokémon,Fire,Ghost,63,1.6,719.8,326.5,104,75,100,110,75,66,3 Sp. Attack Point(s),0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Quaxly,Kuwassu,クワッス,#912,88,12,Duckling Pokémon,Water,,20,0.5,13.4,6.1,55,65,45,50,45,50,1 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Quaxwell,Warukamo,ウェルカモ,#913,88,12,Practicing Pokémon,Water,,47,1.2,47.4,21.5,70,85,65,65,60,65,2 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Quaquaval,Wanival,ウェーニバル,#914,88,12,Dancer Pokémon,Water,Fighting,71,1.8,136.5,61.9,85,120,80,85,75,85,3 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
Lechonk,Gourton,グルトン,#915,50,50,Hog Pokémon,Normal,,20,0.5,22.5,10.2,54,45,40,35,45,35,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Oinkologne,Perfuton,パフュートン,#916,,,Hog Pokémon,Normal,,39,1.0,264.6,120.0,110,100,75,59,80,65,2 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Tarountula,Tamanchura,タマンチュラ,#917,50,50,String Ball Pokémon,Bug,,12,0.3,8.8,4.0,35,41,45,29,40,20,1 Defense Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Spidops,Wanaider,ワナイダー,#918,50,50,Trap Pokémon,Bug,,39,1.0,36.4,16.5,60,79,92,52,86,35,2 Defense Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Nymble,Mamebatta,マメバッタ,#919,50,50,Grasshopper Pokémon,Bug,,8,0.2,2.2,1.0,33,46,40,21,25,45,1 Attack Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Lokix,Exleg,エクスレッグ,#920,50,50,Grasshopper Pokémon,Bug,Dark,39,1.0,38.6,17.5,71,102,78,52,55,92,2 Attack Point(s),1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,2.0,0.5,1.0,0.5,1.0,2.0
Pawmi,Pamo,パモ,#921,50,50,Mouse Pokémon,Electric,,12,0.3,5.5,2.5,45,50,20,40,25,60,1 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Pawmo,Pamot,パモット,#922,50,50,Mouse Pokémon,Electric,Fighting,16,0.4,14.3,6.5,60,75,40,50,40,85,2 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
Pawmot,Parmot,パーモット,#923,50,50,Hands-On Pokémon,Electric,Fighting,35,0.9,90.4,41.0,70,115,70,70,60,105,3 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
Tandemaus,Wakkanezumi,ワッカネズミ,#924,,,Couple Pokémon,Normal,,12,0.3,4.0,1.8,50,50,45,40,45,75,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Maushold,Ikkanezumi,イッカネズミ,#925,,,Family Pokémon,Normal,,12,0.3,5.1,2.3,74,75,70,65,75,111,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Fidough,Pupimocchi,パピモッチ,#926,50,50,Puppy Pokémon,Fairy,,12,0.3,24.0,10.9,37,55,70,30,55,65,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Dachsbun,Bowtzel,バウッツェル,#927,50,50,Dog Pokémon,Fairy,,20,0.5,32.8,14.9,57,80,115,50,80,95,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
