name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
Landorus,Landlos,ランドロス,#645,100,0,Abundance Pokémon,Ground,Flying,59,1.5,149.9,68.0,89,125,90,115,80,101,,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Kyurem,Kyurem,キュレム,#646,,,Boundary Pokémon,Dragon,Ice,118,3.0,716.5,325.0,125,130,90,130,90,95,,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
Keldeo,Keldeo,ケルディオ,#647,,,Colt Pokémon,Water,Fighting,55,1.4,106.9,48.5,91,72,90,129,90,108,3 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
,,,#648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genesect,Genesect,ゲノセクト,#649,,,Paleozoic Pokémon,Bug,Steel,59,1.5,181.9,82.5,71,120,95,120,95,99,1 Attack Point(s)1 Speed Point(s)1 Sp. Attack Point(s),0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
,,,#650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnelby,Horubee,ホルビー,#659,2,8,Digging Pokémon,Normal,,16,0.4,11.0,5.0,38,36,38,32,36,57,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Diggersby,Horudo,ホルード,#660,2,8,Digging Pokémon,Normal,Ground,39,1.0,93.5,42.4,85,56,77,50,77,78,2 HP Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
Fletchling,Yayakoma,ヤヤコマ,#661,2,8,Tiny Robin Pokémon,Normal,Flying,12,0.3,3.7,1.7,45,50,43,40,38,62,1 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Fletchinder,Hinoyakoma,ヒノヤコマ,#662,2,8,Ember Pokémon,Fire,Flying,28,0.7,35.3,16.0,62,73,55,56,52,84,2 Speed Point(s),1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
Talonflame,Fiarrow,ファイアロー,#663,2,8,Scorching Pokémon,Fire,Flying,47,1.2,54.0,24.5,78,81,71,74,69,126,3 Speed Point(s),1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
,,,#664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancham,Yancham,ヤンチャム,#674,2,8,Playful Pokémon,Fighting,,24,0.6,17.6,8.0,67,82,62,46,48,43,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Pangoro,Goronda,ゴロンダ,#675,2,8,Daunting Pokémon,Fighting,Dark,83,2.1,299.8,136.0,95,124,78,69,71,58,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
,,,#676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espurr,Nyasper,ニャスパー,#677,2,8,Restraint Pokémon,Psychic,,12,0.3,7.7,3.5,62,48,54,63,60,68,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Meowstic,Nyaonix,ニャオニクス,#678,,,Constraint Pokémon,Psychic,,24,0.6,18.7,8.5,74,48,76,83,81,104,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Honedge,Hitotsuki,ヒトツキ,#679,2,8,Sword Pokémon,Steel,Ghost,31,0.8,4.4,2.0,45,80,100,35,37,28,1 Defense Point(s),0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
Doublade,Nidangill,ニダンギル,#680,2,8,Sword Pokémon,Steel,Ghost,31,0.8,9.9,4.5,59,110,150,45,49,35,2 Defense Point(s),0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
Aegislash,Gillgard,ギルガルド,#681,2,8,Royal Sword Pokémon,Steel,Ghost,67,1.7,116.8,53.0,60,50,140,50,140,60,Shield Forme2 Defense Point(s)1 Sp. Defense Point(s)Blade Forme2 Attack Point(s)1 Sp. Attack Point(s),0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
Spritzee,Shushupu,シュシュプ,#682,2,8,Perfume Pokémon,Fairy,,8,0.2,1.1,0.5,78,52,60,63,65,23,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Aromatisse,Frefuwan,フレフワン,#683,2,8,Fragrance Pokémon,Fairy,,31,0.8,34.2,15.5,101,72,72,99,89,29,2 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Swirlix,Peroppafu,ペロッパフ,#684,2,8,Cotton Candy Pokémon,Fairy,,16,0.4,7.7,3.5,62,48,66,59,57,49,1 Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Slurpuff,Peroream,ペロリーム,#685,2,8,Meringue Pokémon,Fairy,,31,0.8,11.0,5.0,82,80,86,85,75,72,2 Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Inkay,Maaiika,マーイーカ,#686,2,8,Revolving Pokémon,Dark,Psychic,16,0.4,7.7,3.5,53,54,53,37,46,45,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
Malamar,Calamanero,カラマネロ,#687,2,8,Overturning Pokémon,Dark,Psychic,59,1.5,103.6,47.0,86,92,88,68,75,73,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
Binacle,Kametete,カメテテ,#688,2,8,Two-Handed Pokémon,Rock,Water,20,0.5,68.3,31.0,42,52,67,39,56,50,1 Attack Point(s),0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Barbaracle,Gamenodes,ガメノデス,#689,2,8,Collective Pokémon,Rock,Water,51,1.3,211.6,96.0,72,105,115,54,86,68,2 Attack Point(s),0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Skrelp,Kuzumo,クズモー,#690,2,8,Mock Kelp Pokémon,Poison,Water,20,0.5,16.1,7.3,50,60,60,60,60,30,1 Sp. Defense Point(s),1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Dragalge,Dramidoro,ドラミドロ,#691,2,8,Mock Kelp Pokémon,Poison,Dragon,71,1.8,179.7,81.5,65,75,90,97,123,44,2 Sp. Defense Point(s),1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
Clauncher,Udeppou,ウデッポウ,#692,2,8,Water Gun Pokémon,Water,,20,0.5,18.3,8.3,50,53,62,58,63,44,1 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Clawitzer,Bloster,ブロスター,#693,2,8,Howitzer Pokémon,Water,,51,1.3,77.8,35.3,71,73,88,120,89,59,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Helioptile,Erikiteru,エリキテル,#694,2,8,Generator Pokémon,Electric,Normal,20,0.5,13.2,6.0,44,38,33,61,43,70,1 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
Heliolisk,Elezard,エレザード,#695,2,8,Generator Pokémon,Electric,Normal,39,1.0,46.3,21.0,62,55,52,109,94,109,1 Speed Point(s)1 Sp. Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
Tyrunt,Chigoras,チゴラス,#696,14,86,Royal Heir Pokémon,Rock,Dragon,31,0.8,57.3,26.0,58,89,77,45,45,48,1 Attack Point(s),0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
Tyrantrum,Gachigoras,ガチゴラス,#697,14,86,Despot Pokémon,Rock,Dragon,98,2.5,595.2,270.0,82,121,119,69,59,71,2 Attack Point(s),0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
Amaura,Amarus,アマルス,#698,14,86,Tundra Pokémon,Rock,Ice,51,1.3,55.6,25.2,77,59,50,67,63,46,1 HP Point(s),0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
Aurorus,Amaruruga,アマルルガ,#699,14,86,Tundra Pokémon,Rock,Ice,106,2.7,496.0,225.0,123,77,72,99,92,58,2 HP Point(s),0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
Sylveon,Nymphia,ニンフィア,#700,14,86,Intertwining Pokémon,Fairy,,39,1.0,51.8,23.5,95,65,65,110,130,60,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Hawlucha,Luchabull,ルチャブル,#701,2,8,Wrestling Pokémon,Fighting,Flying,31,0.8,47.4,21.5,78,92,75,74,63,118,2 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
Dedenne,Dedenne,デデンネ,#702,2,8,Antenna Pokémon,Electric,Fairy,8,0.2,4.9,2.2,67,58,57,81,67,101,2 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Carbink,Melecie,メレシー,#703,,,Jewel Pokémon,Rock,Fairy,12,0.3,12.6,5.7,50,50,150,50,150,50,1 Defense Point(s)1 Sp. Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
Goomy,Numera,ヌメラ,#704,2,8,Soft Tissue Pokémon,Dragon,,12,0.3,6.2,2.8,45,50,35,55,75,40,1 Sp. Defense Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Sliggoo,Numeil,ヌメイル,#705,2,8,Soft Tissue Pokémon (Kalosian)Snail Pokémon (Hisuian),Dragon,Steel,31,0.8,38.6,17.5,68,75,53,83,113,60,2 Sp. Defense Point(s),0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Goodra,Numelgon,ヌメルゴン,#706,2,8,Dragon Pokémon (Kalosian)Shell Bunker Pokémon (Hisuian),Dragon,Steel,79,2.0,331.8,150.5,90,100,70,110,150,80,3 Sp. Defense Point(s),0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Klefki,Cleffy,クレッフィ,#707,2,8,Key Ring Pokémon,Steel,Fairy,8,0.2,6.6,3.0,57,80,91,80,87,75,1 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
Phantump,Bokurei,ボクレー,#708,2,8,Stump Pokémon,Ghost,Grass,16,0.4,15.4,7.0,43,70,48,50,60,38,1 Attack Point(s),0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Trevenant,Ohrot,オーロット,#709,2,8,Elder Tree Pokémon,Ghost,Grass,59,1.5,156.5,71.0,85,110,76,65,82,56,2 Attack Point(s),0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Pumpkaboo,Bakeccha,バケッチャ,#710,2,8,Pumpkin Pokémon,Ghost,Grass,16,0.4,11.0,5.0,49,66,70,44,55,51,1 Defense Point(s),0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Gourgeist,Pumpjin,パンプジン,#711,2,8,Pumpkin Pokémon,Ghost,Grass,35,0.9,27.6,12.5,65,90,122,58,75,84,2 Defense Point(s),0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Bergmite,Kachikohru,カチコール,#712,2,8,Ice Chunk Pokémon,Ice,,39,1.0,219.4,99.5,55,69,85,32,35,28,1 Defense Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Avalugg,Crebase,クレベース,#713,2,8,Iceberg Pokémon,Ice,Ice,79,2.0,1113.3,505.0,95,117,184,44,46,28,2 Defense Point(s),0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
Noibat,Onbat,オンバット,#714,2,8,Sound Wave Pokémon,Flying,Dragon,20,0.5,17.6,8.0,40,30,35,45,40,55,1 Speed Point(s),1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Noivern,Onvern,オンバーン,#715,2,8,Sound Wave Pokémon,Flying,Dragon,59,1.5,187.4,85.0,85,70,80,97,80,123,2 Speed Point(s),1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Xerneas,Xerneas,ゼルネアス,#716,,,Life Pokémon,Fairy,,118,3.0,474.0,215.0,126,131,95,131,98,99,3 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Yveltal,Yveltal,イベルタル,#717,,,Destruction Pokémon,Dark,Flying,228,5.8,447.5,203.0,126,131,95,131,98,99,3 HP Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Zygarde,Zygarde,ジガルデ,#718,,,Order Pokémon,Dragon,Ground,197,5.0,672.4,305.0,108,100,121,81,95,95,3 HP Point(s),1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Diancie,Diancie,ディアンシー,#719,,,Jewel Pokémon,Rock,Fairy,28,0.7,19.4,8.8,50,100,150,100,150,50,1 Defense Point(s)2 Sp. Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
,,,#720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcanion,Volcanion,ボルケニオン,#721,,,Steam Pokémon,Fire,Water,67,1.7,429.9,195.0,80,110,120,130,90,70,3 Sp. Attack Point(s),1.0,0.25,1.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
Rowlet,Mokuroh,モクロー,#722,14,86,Grass Quill Pokémon,Grass,Flying,12,0.3,3.3,1.5,68,55,55,50,50,42,1 HP Point(s),1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Dartrix,Fukuthrow,フクスロー,#723,14,86,Blade Quill Pokémon,Grass,Flying,28,0.7,35.3,16.0,78,75,75,70,70,52,2 HP Point(s),1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Decidueye,Junaiper,ジュナイパー,#724,14,86,Arrow Quill Pokémon,Grass,Ghost,63,1.6,80.7,36.6,78,107,75,100,100,70,3 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Litten,Nyabby,ニャビー,#725,14,86,Fire Cat Pokémon,Fire,,16,0.4,9.5,4.3,45,65,40,60,40,70,1 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Torracat,Nyaheat,ニャヒート,#726,14,86,Fire Cat Pokémon,Fire,,28,0.7,55.1,25.0,65,85,50,80,50,90,2 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Incineroar,Gaogaen,ガオガエン,#727,14,86,Heel Pokémon,Fire,Dark,71,1.8,183.0,83.0,95,115,90,80,90,60,3 Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
Popplio,Ashimari,アシマリ,#728,14,86,Sea Lion Pokémon,Water,,16,0.4,16.5,7.5,50,54,54,66,56,40,1 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Brionne,Osyamari,オシャマリ,#729,14,86,Pop Star Pokémon,Water,,24,0.6,38.6,17.5,60,69,69,91,81,50,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Primarina,Ashirene,アシレーヌ,#730,14,86,Soloist Pokémon,Water,Fairy,71,1.8,97.0,44.0,80,74,74,126,116,60,3 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
,,,#731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grubbin,Agojimushi,アゴジムシ,#736,2,8,Larva Pokémon,Bug,,16,0.4,9.7,4.4,47,62,45,55,45,46,1 Attack Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Charjabug,Dendimushi,デンヂムシ,#737,2,8,Battery Pokémon,Bug,Electric,20,0.5,23.1,10.5,57,82,95,55,75,36,2 Defense Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Vikavolt,Kuwagannon,クワガノン,#738,2,8,Stag Beetle Pokémon,Bug,Electric,59,1.5,99.2,45.0,77,70,90,145,75,43,3 Sp. Attack Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
,,,#739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cutiefly,Abuly,アブリー,#742,2,8,Bee Fly Pokémon,Bug,Fairy,4,0.1,0.4,0.2,40,45,40,55,40,84,1 Speed Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
Ribombee,Aburibbon,アブリボン,#743,2,8,Bee Fly Pokémon,Bug,Fairy,8,0.2,1.1,0.5,60,55,60,95,70,124,2 Speed Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
Rockruff,Iwanko,イワンコ,#744,2,8,Puppy Pokémon,Rock,,20,0.5,20.3,9.2,45,65,40,30,40,60,1 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Lycanroc,Lugarugan,ルガルガン,#745,2,8,Wolf Pokémon,Rock,,31,0.8,55.1,25.0,75,115,65,55,65,112,2 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Wishiwashi,Yowashi,ヨワシ,#746,2,8,Small Fry Pokémon,Water,,8,0.2,0.7,0.3,45,20,20,25,25,40,1 HP Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Mareanie,Hidoide,ヒドイデ,#747,2,8,Brutal Star Pokémon,Poison,Water,16,0.4,17.6,8.0,50,53,62,43,52,45,1 Defense Point(s),1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Toxapex,Dohidoide,ドヒドイデ,#748,2,8,Brutal Star Pokémon,Poison,Water,28,0.7,32.0,14.5,50,63,152,53,142,35,2 Defense Point(s),1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Mudbray,Dorobanko,ドロバンコ,#749,2,8,Donkey Pokémon,Ground,,39,1.0,242.5,110.0,70,100,70,45,55,45,1 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Mudsdale,Banbadoro,バンバドロ,#750,2,8,Draft Horse Pokémon,Ground,,98,2.5,2028.2,920.0,100,125,100,55,85,35,2 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Dewpider,Shizukumo,シズクモ,#751,2,8,Water Bubble Pokémon,Water,Bug,12,0.3,8.8,4.0,38,40,52,40,72,27,1 Sp. Defense Point(s),1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Araquanid,Onishizukumo,オニシズクモ,#752,2,8,Water Bubble Pokémon,Water,Bug,71,1.8,180.8,82.0,68,70,92,50,132,42,2 Sp. Defense Point(s),1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Fomantis,Karikiri,カリキリ,#753,2,8,Sickle Grass Pokémon,Grass,,12,0.3,3.3,1.5,40,55,35,50,35,35,1 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Lurantis,Lalantes,ラランテス,#754,2,8,Bloom Sickle Pokémon,Grass,,35,0.9,40.8,18.5,70,105,90,80,90,45,2 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Morelull,Nemasyu,ネマシュ,#755,2,8,Illuminating Pokémon,Grass,Fairy,8,0.2,3.3,1.5,40,35,55,65,75,15,1 Sp. Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
